File,Country,State,City
M4_5.csv,Ukraine,Zakarpats’ka Oblast’,Mukacheve
M4_5.csv,United Kingdom,Hertfordshire,Watford
M4_5.csv,South Africa,Mpumalanga,Middelburg
M4_5.csv,Taiwan,Hualien,Hualien
M4_5.csv,Saudi Arabia,Ar Riyāḑ,Al Hillah
M4_5.csv,Spain,Castille-Leon,Burgos
M4_5.csv,Sweden,Jönköping,Jonkoping
M4_5.csv,Somalia,Jubbada Hoose,Kismaayo
M4_5.csv,Syria,Al Ḩasakah,Al Hasakah
M4_5.csv,Ukraine,Donets’ka Oblast’,Sloviansk
M4_5.csv,Russia,Sverdlovskaya Oblast’,Pervouralsk
M4_5.csv,United States,California,Alameda
M4_5.csv,United Kingdom,Sunderland,Washington
M4_5.csv,Russia,Saratovskaya Oblast’,Saratov
M4_5.csv,Russia,Primorskiy Kray,Vladivostok
M4_5.csv,Russia,Sankt-Peterburg,Kolpino
M4_5.csv,Tanzania,Tanga,Tanga
M4_5.csv,Ukraine,Khmel’nyts’ka Oblast’,Kamianets-Podilskyi
M4_5.csv,Seychelles,English River,Victoria
M4_5.csv,United Kingdom,Renfrewshire,Paisley
M4_5.csv,Turkey,Ankara,Ankara
M4_5.csv,Russia,Ul’yanovskaya Oblast’,Ulyanovsk
M4_5.csv,Russia,Saratovskaya Oblast’,Balakovo
M4_5.csv,Turkey,Konya,Konya
M4_5.csv,Ukraine,Khersons’ka Oblast’,Kherson
M4_5.csv,Russia,Moskovskaya Oblast’,Reutov
M4_5.csv,United Kingdom,Harrow,Harrow
M4_5.csv,Uganda,Kampala,Kampala
M4_5.csv,Tunisia,Bizerte,Bizerte
M4_5.csv,United Kingdom,Kirklees,Huddersfield
M4_5.csv,Sudan,River Nile,Shendi
M4_5.csv,United States,Arizona,Peoria
M4_5.csv,Sri Lanka,Eastern,Batticaloa
M4_5.csv,Senegal,Thiès,Thies
M4_5.csv,United Kingdom,Enfield,Enfield
M4_5.csv,Spain,Castille-La Mancha,Toledo
M4_5.csv,Ukraine,Cherkas’ka Oblast’,Cherkasy
M4_5.csv,Russia,Tul’skaya Oblast’,Tula
M4_5.csv,Russia,Permskiy Kray,Berezniki
M4_5.csv,South Africa,Eastern Cape,Bhisho
M4_5.csv,United States,California,Bellflower
M4_5.csv,Syria,Dimashq,Damascus
M4_5.csv,Turkey,Balıkesir,Bandirma
M4_5.csv,Russia,Tomskaya Oblast’,Tomsk
M4_5.csv,Ukraine,Donets’ka Oblast’,Mariupol
M4_5.csv,Sudan,Blue Nile,Ed Damazin
M4_5.csv,Taiwan,Chiayi,Chiayi
M4_5.csv,Tunisia,Mahdia,Mahdia
M4_5.csv,Spain,Castille-Leon,Leon
M4_5.csv,South Africa,Eastern Cape,Queenstown
M4_5.csv,Tanzania,Kilimanjaro,Moshi
M4_5.csv,Spain,Canary Islands,Las Palmas
M4_5.csv,Turkey,Trabzon,Trabzon
M4_5.csv,Swaziland,Hhohho,Mbabane
M4_5.csv,Ukraine,Poltavs’ka Oblast’,Poltava
M4_5.csv,United Kingdom,Hillingdon,Uxbridge
M4_5.csv,Sri Lanka,Central,Kandy
M4_5.csv,Tunisia,Tunis,La Marsa
M4_5.csv,Russia,Ul’yanovskaya Oblast’,Dimitrovgrad
M4_5.csv,Russia,Tomskaya Oblast’,Seversk
M4_5.csv,Sweden,Gävleborg,Gavle
M4_5.csv,United Kingdom,Bromley,Bromley
M4_5.csv,United States,California,Fullerton
M4_5.csv,Russia,Pskovskaya Oblast’,Pskov
M4_5.csv,Russia,Saratovskaya Oblast’,Engels
M4_5.csv,United Kingdom,Wolverhampton,Wolverhampton
M4_5.csv,Switzerland,Basel-Stadt,Basel
M4_5.csv,Turkey,Mardin,Mardin
M4_5.csv,United States,Arizona,Yuma
M4_5.csv,United Kingdom,Islington,Islington
M4_5.csv,Turkey,Çankırı,Cankiri
M4_5.csv,United States,California,Citrus Heights
M4_5.csv,Uganda,Lira,Lira
M4_5.csv,Ukraine,Chernivets’ka Oblast’,Chernivtsi
M4_5.csv,Turkey,Bursa,Inegol
M4_5.csv,United States,California,El Cajon
M4_5.csv,Ukraine,Luhans’ka Oblast’,Luhansk
M4_5.csv,Russia,Udmurtiya,Izhevsk
M4_5.csv,Turkey,Bitlis,Bitlis
M4_5.csv,United Kingdom,Hampshire,Farnborough
M4_5.csv,Slovakia,Bratislavský,Petrzalka
M4_5.csv,Saint Vincent And The Grenadines,Saint George,Kingstown
M4_5.csv,Russia,Moskovskaya Oblast’,Ramenskoye
M4_5.csv,Spain,Catalonia,San Baudilio de Llobregat
M4_5.csv,Sudan,Red Sea,Port Sudan
M4_5.csv,United Kingdom,Northamptonshire,Kettering
M4_5.csv,Suriname,Paramaribo,Paramaribo
M4_5.csv,Saudi Arabia,Ash Sharqīyah,Al Mubarraz
M4_5.csv,Slovakia,Prešovský,Presov
M4_5.csv,Solomon Islands,Honiara,Honiara
M4_5.csv,Turkey,Bartın,Bartin
M4_5.csv,Spain,Catalonia,Tarragona
M4_5.csv,Turkey,Tekirdağ,Corlu
M4_5.csv,Serbia,Niš,Nis
M4_5.csv,Ukraine,L’vivs’ka Oblast’,Lviv
M4_5.csv,Tanzania,Dodoma,Dodoma
M4_5.csv,United Kingdom,Croydon,Thornton Heath
M4_5.csv,Russia,Moskovskaya Oblast’,Orekhovo-Zuyevo
M4_5.csv,South Africa,North West,Mmabatho
M4_5.csv,United States,California,San Bernardino
M4_5.csv,Turkey,Kilis,Kilis
M4_5.csv,Turkey,Ağrı,Agri
M4_5.csv,United Arab Emirates,Abū Z̧aby,Abu Dhabi
M4_5.csv,Tunisia,Sfax,Sfax
M4_5.csv,Turkey,Muğla,Fethiye
M4_5.csv,United States,Arizona,Surprise
M4_5.csv,Saudi Arabia,Ar Riyāḑ,Riyadh
M4_5.csv,Turkmenistan,Balkan,Balkanabat
M4_5.csv,United Kingdom,Portsmouth,Portsmouth
M4_5.csv,Spain,Castille-La Mancha,Guadalajara
M4_5.csv,Tunisia,Gabès,Gabes
M4_5.csv,United Kingdom,Cardiff,Caerdydd
M4_5.csv,South Africa,Eastern Cape,Umtata
M4_5.csv,United Kingdom,Kent,Gravesend
M4_5.csv,United States,California,Anaheim
M4_5.csv,Russia,Smolenskaya Oblast’,Smolensk
M4_5.csv,United Kingdom,Nottingham,Nottingham
M4_5.csv,Sint Maarten,nan,Philipsburg
M4_5.csv,Switzerland,Zürich,Zurich
M4_5.csv,Russia,Rostovskaya Oblast’,Volgodonsk
M4_5.csv,Tunisia,Nabeul,Nabeul
M4_5.csv,Russia,Rostovskaya Oblast’,Shakhty
M4_5.csv,Saint Helena  Ascension  And Tristan Da Cunha,Saint Helena,Jamestown
M4_5.csv,Sudan,Khartoum,Omdurman
M4_5.csv,South Africa,Northern Cape,Upington
M4_5.csv,South Africa,Western Cape,George
M4_5.csv,Russia,North Ossetia,Vladikavkaz
M4_5.csv,Sudan,North Darfur,El Fasher
M4_5.csv,United States,California,Chula Vista
M4_5.csv,Tunisia,Gafsa,Gafsa
M4_5.csv,Turkey,Karaman,Karaman
M4_5.csv,United Kingdom,Rotherham,Rotherham
M4_5.csv,Ukraine,Luhans’ka Oblast’,Alchevsk
M4_5.csv,Russia,Penzenskaya Oblast’,Penza
M4_5.csv,Saudi Arabia,Najrān,Najran
M4_5.csv,United Kingdom,Essex,Colchester
M4_5.csv,Ukraine,Krym  Avtonomna Respublika,Simferopol
M4_5.csv,United States,California,Fremont
M4_5.csv,Taiwan,Miaoli,Miaoli
M4_5.csv,United Kingdom,Newport,Newport
M4_5.csv,Thailand,Nakhon Pathom,Nakhon Pathom
M4_5.csv,Turkey,Van,Van
M4_5.csv,Senegal,Kaolack,Kaolack
M4_5.csv,Turkey,Bolu,Bolu
M4_5.csv,Syria,Ar Raqqah,Ath Thawrah
M4_5.csv,Spain,Andalusia,Almeria
M4_5.csv,United Kingdom,Luton,Luton
M4_5.csv,United Kingdom,London  City of,London
M4_5.csv,United States,California,Ontario
M4_5.csv,Russia,Nizhegorodskaya Oblast’,Dzerzhinsk
M4_5.csv,Turkey,Şırnak,Sirnak
M4_5.csv,United States,California,Salinas
M4_5.csv,Russia,Sverdlovskaya Oblast’,Kamensk-Ural
M4_5.csv,Spain,Catalonia,Castelldefels
M4_5.csv,United Kingdom,Sheffield,Sheffield
M4_5.csv,United Kingdom,Brent,Wembley
M4_5.csv,United Kingdom,Newcastle upon Tyne,Newcastle
M4_5.csv,Russia,Rostovskaya Oblast’,Rostov
M4_5.csv,Ukraine,Chernihivs’ka Oblast’,Chernihiv
M4_5.csv,United Kingdom,Devon,Exeter
M4_5.csv,Turkey,Kocaeli,Kocaeli
M4_5.csv,Syria,Rīf Dimashq,Jaramana
M4_5.csv,United States,Arizona,Scottsdale
M4_5.csv,Russia,Tatarstan,Naberezhnyye Chelny
M4_5.csv,United Kingdom,Barnet,Edgware
M4_5.csv,United Kingdom,Cheshire East,Crewe
M4_5.csv,United Kingdom,Waltham Forest,Chingford
M4_5.csv,South Africa,Free State,Bloemfontein
M4_5.csv,Switzerland,Genève,Geneva
M4_5.csv,Turkey,Kayseri,Kayseri
M4_5.csv,United States,California,Concord
M4_5.csv,United Kingdom,Brighton and Hove,Brighton
M4_5.csv,Saudi Arabia,Al Qaşīm,Buraydah
M4_5.csv,Saudi Arabia,Ash Sharqīyah,Al Qatif
M4_5.csv,United States,Arizona,Tucson
M4_5.csv,United States,California,Los Angeles
M4_5.csv,Turkey,Hatay,Iskenderun
M4_5.csv,Thailand,Chiang Mai,Chiang Mai
M4_5.csv,Spain,Valencia,Elche
M4_5.csv,Russia,Vologodskaya Oblast’,Cherepovets
M4_5.csv,Senegal,Diourbel,Diourbel
M4_5.csv,Sierra Leone,Eastern,Kenema
M4_5.csv,United Kingdom,Croydon,Croydon
M4_5.csv,Turkey,Giresun,Giresun
M4_5.csv,Spain,Ceuta,Ciudad de Ceuta
M4_5.csv,Sweden,Uppsala,Uppsala
M4_5.csv,Tanzania,Mara,Musoma
M4_5.csv,United Kingdom,Derby,Derby
M4_5.csv,United States,California,Antioch
M4_5.csv,Russia,Orenburgskaya Oblast’,Orsk
M4_5.csv,Sierra Leone,Northern,Makeni
M4_5.csv,Turkey,Hakkâri,Hakkari
M4_5.csv,Ukraine,Odes’ka Oblast’,Odesa
M4_5.csv,Saudi Arabia,Makkah al Mukarramah,At Ta
M4_5.csv,Sri Lanka,Southern,Matara
M4_5.csv,Spain,Andalusia,Cordoba
M4_5.csv,Spain,Galicia,Vigo
M4_5.csv,United Kingdom,Essex,Fyfield
M4_5.csv,United Kingdom,Stoke-on-Trent,Stoke-on-Trent
M4_5.csv,United Kingdom,Havering,Romford
M4_5.csv,Turkey,Yalova,Yalova
M4_5.csv,United Kingdom,Bournemouth,Bournemouth
M4_5.csv,Russia,Primorskiy Kray,Ussuriysk
M4_5.csv,Serbia,Subotica,Subotica
M4_5.csv,South Africa,Free State,Kroonstad
M4_5.csv,Sudan,Western Kordofan,An Nuhud
M4_5.csv,Russia,Tambovskaya Oblast’,Tambov
M4_5.csv,Saudi Arabia,Tabūk,Tabuk
M4_5.csv,Spain,Madrid,Torrejon de Ardoz
M4_5.csv,Sweden,Värmland,Karlstad
M4_5.csv,Turkey,Kırıkkale,Kirikkale
M4_5.csv,Ukraine,Dnipropetrovs’ka Oblast’,Kryvyi Rih
M4_5.csv,United Kingdom,Wrexham,Wrecsam
M4_5.csv,United States,California,Indio
M4_5.csv,Turkey,Ağrı,Dogubayazit
M4_5.csv,Tanzania,Dar es Salaam,Dar es Salaam
M4_5.csv,Taiwan,Yilan,Yilan
M4_5.csv,Russia,Moskovskaya Oblast’,Odintsovo
M4_5.csv,Tajikistan,Khatlon,Bokhtar
M4_5.csv,Turkey,Kırklareli,Luleburgaz
M4_5.csv,Russia,Vladimirskaya Oblast’,Kovrov
M4_5.csv,South Sudan,Upper Nile,Malakal
M4_5.csv,Turkey,Edirne,Edirne
M4_5.csv,Turkey,Hatay,Hatay
M4_5.csv,Saudi Arabia,Jāzān,Jazan
M4_5.csv,Ukraine,Kyyivs’ka Oblast’,Brovary
M4_5.csv,United Kingdom,Leicester,Leicester
M4_5.csv,United Kingdom,Manchester,Manchester
M4_5.csv,Svalbard,nan,Longyearbyen
M4_5.csv,Taiwan,Taoyuan,Zhongli
M4_5.csv,Spain,Catalonia,Reus
M4_5.csv,Ukraine,Zaporiz’ka Oblast’,Berdiansk
M4_5.csv,Saudi Arabia,Ash Sharqīyah,Ad Dammam
M4_5.csv,United Arab Emirates,Al Fujayrah,Al Fujayrah
M4_5.csv,Uganda,Tororo,Tororo
M4_5.csv,Spain,La Rioja,Logrono
M4_5.csv,Taiwan,Tainan,Tainan
M4_5.csv,Spain,Catalonia,Badalona
M4_5.csv,Syria,Ţarţūs,Tartus
M4_5.csv,Turkey,Tekirdağ,Tekirdag
M4_5.csv,Turkey,Gaziantep,Nizip
M4_5.csv,Thailand,Chiang Rai,Chiang Rai
M4_5.csv,United States,California,Irvine
M4_5.csv,Turkey,Adıyaman,Adiyaman
M4_5.csv,Turkey,Mersin,Mersin
M4_5.csv,Ukraine,Luhans’ka Oblast’,Sievierodonetsk
M4_5.csv,United Kingdom,Worcestershire,Worcester
M4_5.csv,Turkey,Denizli,Denizli
M4_5.csv,Senegal,Louga,Louga
M4_5.csv,Spain,Castille-Leon,Salamanca
M4_5.csv,Spain,Madrid,Leganes
M4_5.csv,United States,California,Pasadena
M4_5.csv,United Kingdom,Hounslow,Hounslow
M4_5.csv,Spain,Catalonia,Girona
M4_5.csv,United Kingdom,Ealing,Acton
M4_5.csv,Sweden,Skåne,Malmo
M4_5.csv,Spain,Basque Country,Donostia
M4_5.csv,United States,California,Sacramento
M4_5.csv,Sudan,River Nile,EdDamer
M4_5.csv,United States,California,Mission Viejo
M4_5.csv,Turkey,Afyonkarahisar,Afyonkarahisar
M4_5.csv,United States,California,Gilroy
M4_5.csv,Turkey,Malatya,Malatya
M4_5.csv,Thailand,Songkhla,Hat Yai
M4_5.csv,Ukraine,Zhytomyrs’ka Oblast’,Zhytomyr
M4_5.csv,United Kingdom,Gateshead,Gateshead
M4_5.csv,Spain,Andalusia,Jaen
M4_5.csv,Sudan,Kassala,Kassala
M4_5.csv,Taiwan,Keelung,Keelung
M4_5.csv,United States,California,Fairfield
M4_5.csv,Sudan,Al Gedaref,Gedaref
M4_5.csv,United Kingdom,West Sussex,Worthing
M4_5.csv,United States,California,Fresno
M4_5.csv,Somalia,Shabeellaha Dhexe,Jawhar
M4_5.csv,United Kingdom,Warwickshire,Nuneaton
M4_5.csv,Russia,Yaroslavskaya Oblast’,Rybinsk
M4_5.csv,Spain,Andalusia,Fuengirola
M4_5.csv,Ukraine,Rivnens’ka Oblast’,Rivne
M4_5.csv,United States,Arizona,Mesa
M4_5.csv,Uganda,Arua,Arua
M4_5.csv,United Kingdom,Greenwich,Woolwich
M4_5.csv,Taiwan,Pingtung,Pingtung
M4_5.csv,United Kingdom,Hampshire,Basingstoke
M4_5.csv,United States,California,Oxnard
M4_5.csv,Turkey,Amasya,Amasya
M4_5.csv,Turkmenistan,Daşoguz,Dasoguz
M4_5.csv,Turkey,Kocaeli,Cayirova
M4_5.csv,Spain,Catalonia,Mataro
M4_5.csv,United Arab Emirates,Dubayy,Dubai
M4_5.csv,United States,California,Lakewood
M4_5.csv,United States,Alabama,Mobile
M4_5.csv,Tunisia,Kasserine,Kasserine
M4_5.csv,United States,California,Huntington Beach
M4_5.csv,United Kingdom,Sandwell,West Bromwich
M4_5.csv,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,Novyy Urengoy
M4_5.csv,Sri Lanka,Northern,Kilinochchi
M4_5.csv,Russia,Rostovskaya Oblast’,Novocherkassk
M4_5.csv,United Kingdom,Essex,Basildon
M4_5.csv,Syria,Idlib,Idlib
M4_5.csv,United Kingdom,North Yorkshire,Scarborough
M4_5.csv,United Kingdom,Leicestershire,Loughborough
M4_5.csv,United Kingdom,Medway,Rochester
M4_5.csv,United Kingdom,Swansea,Abertawe
M4_5.csv,Saudi Arabia,Makkah al Mukarramah,Jeddah
M4_5.csv,Tanzania,Morogoro,Morogoro
M4_5.csv,United Kingdom,Newham,East Ham
M4_5.csv,Ukraine,L’vivs’ka Oblast’,Drohobych
M4_5.csv,Spain,Asturias,Oviedo
M4_5.csv,Serbia,Loznica,Loznica
M4_5.csv,United Kingdom,Gloucestershire,Cheltenham
M4_5.csv,Tajikistan,Dushanbe,Dushanbe
M4_5.csv,Spain,Asturias,Gijon
M4_5.csv,United Kingdom,Hertfordshire,Hemel Hempstead
M4_5.csv,South Africa,Gauteng,Vereeniging
M4_5.csv,Taiwan,Hsinchu,Hsinchu
M4_5.csv,Russia,Novgorodskaya Oblast’,Velikiy Novgorod
M4_5.csv,Russia,Primorskiy Kray,Nakhodka
M4_5.csv,Spain,Castille-La Mancha,Albacete
M4_5.csv,Tunisia,Gabès,Metouia
M4_5.csv,Rwanda,Western Province,Gisenyi
M4_5.csv,Switzerland,Sankt Gallen,Sankt Gallen
M4_5.csv,Senegal,Dakar,Dakar
M4_5.csv,United Kingdom,Stockport,Stockport
M4_5.csv,United States,California,Redding
M4_5.csv,United States,California,San Francisco
M4_5.csv,Turkey,Manisa,Manisa
M4_5.csv,Tanzania,Arusha,Arusha
M4_5.csv,South Africa,Gauteng,Pretoria
M4_5.csv,Switzerland,Luzern,Lucerne
M4_5.csv,Turkey,Elazığ,Elazig
M4_5.csv,United Kingdom,Buckinghamshire,High Wycombe
M4_5.csv,South Africa,Gauteng,Johannesburg
M4_5.csv,United States,California,Richmond
M4_5.csv,Turkey,Tokat,Tokat
M4_5.csv,Spain,Navarre,Pamplona
M4_5.csv,Tunisia,Kébili,Kebili
M4_5.csv,Ukraine,Kyyivs’ka Oblast’,Bila Tserkva
M4_5.csv,San Marino,San Marino Città,San Marino
M4_5.csv,Spain,Andalusia,Torremolinos
M4_5.csv,Spain,Murcia,Murcia
M4_5.csv,Syria,Rīf Dimashq,Darayya
M4_5.csv,South Africa,Gauteng,Springs
M4_5.csv,United Kingdom,Walsall,Walsall
M4_5.csv,United States,California,El Centro
M4_5.csv,Ukraine,Donets’ka Oblast’,Donetsk
M4_5.csv,Russia,Tatarstan,Kazan
M4_5.csv,Spain,Andalusia,Marbella
M4_5.csv,Thailand,Chon Buri,Phatthaya
M4_5.csv,Spain,Canary Islands,La Laguna
M4_5.csv,Russia,Moskva,Orekhovo-Borisovo Yuzhnoye
M4_5.csv,Togo,Centrale,Sokode
M4_5.csv,South Sudan,Central Equatoria,Juba
M4_5.csv,Turks And Caicos Islands,nan,Grand Turk
M4_5.csv,Spain,Basque Country,Vitoria-Gasteiz
M4_5.csv,United States,Alabama,Tuscaloosa
M4_5.csv,United Kingdom,Southampton,Southampton
M4_5.csv,Swaziland,Hhohho,Lobamba
M4_5.csv,United Kingdom,Hampshire,Waterlooville
M4_5.csv,United Kingdom,Wigan,Wigan
M4_5.csv,Saint Pierre And Miquelon,nan,Saint-Pierre
M4_5.csv,Turkmenistan,Mary,Mary
M4_5.csv,Serbia,Valjevo,Valjevo
M4_5.csv,United Kingdom,Kingston upon Hull  City of,Kingston upon Hull
M4_5.csv,Turkey,Bingöl,Bingol
M4_5.csv,United Kingdom,Essex,Chelmsford
M4_5.csv,United Kingdom,Lambeth,Brixton
M4_5.csv,United Kingdom,Windsor and Maidenhead,Maidenhead
M4_5.csv,United Kingdom,Wakefield,Wakefield
M4_5.csv,Sweden,Stockholm,Uppsala
M4_5.csv,Switzerland,Vaud,Lausanne
M4_5.csv,Thailand,Surat Thani,Surat Thani
M4_5.csv,United States,California,Arden-Arcade
M4_5.csv,Turkey,Mardin,Nusaybin
M4_5.csv,Russia,Tul’skaya Oblast’,Novomoskovsk
M4_5.csv,United Kingdom,Warwickshire,Rugby
M4_5.csv,Turkey,İzmir,Kemalpasa
M4_5.csv,United States,Arizona,Gilbert
M4_5.csv,Spain,Valencia,Petrel
M4_5.csv,United States,California,El Monte
M4_5.csv,Sweden,Västmanland,Vasteras
M4_5.csv,South Africa,Western Cape,Paarl
M4_5.csv,Turkey,Aksaray,Aksaray
M4_5.csv,United Kingdom,Hillingdon,Hayes
M4_5.csv,Tunisia,Sidi Bouzid,Sidi Bouzid
M4_5.csv,Russia,Stavropol’skiy Kray,Nevinnomyssk
M4_5.csv,United States,Arizona,Phoenix
M4_5.csv,Spain,Andalusia,Benalmadena
M4_5.csv,United States,California,Chico
M4_5.csv,Sao Tome And Principe,São Tomé,Sao Tome
M4_5.csv,United States,Arkansas,Fayetteville
M4_5.csv,United States,California,Moreno Valley
M4_5.csv,Syria,Al Ḩasakah,Al Qamishli
M4_5.csv,Sudan,West Darfur,El Geneina
M4_5.csv,Uganda,Mbarara,Mbarara
M4_5.csv,Singapore,Central Singapore,Singapore
M4_5.csv,United Kingdom,Bedford,Bedford
M4_5.csv,Thailand,Pathum Thani,Ban Talat Rangsit
M4_5.csv,Tanzania,Shinyanga,Shinyanga
M4_5.csv,United Kingdom,Kensington and Chelsea,Kensington
M4_5.csv,Tuvalu,Funafuti,Funafuti
M4_5.csv,United States,California,Garden Grove
M4_5.csv,Thailand,Samut Prakan,Ban Mangkon
M4_5.csv,Ukraine,Sums’ka Oblast’,Konotop
M4_5.csv,Spain,Catalonia,Viladecans
M4_5.csv,Turkey,Balıkesir,Balikesir
M4_5.csv,Turkey,Mersin,Tarsus
M4_5.csv,United States,California,Manteca
M4_5.csv,Sweden,Örebro,Orebro
M4_5.csv,United Kingdom,East Sussex,Eastbourne
M4_5.csv,Turkey,Bilecik,Bilecik
M4_5.csv,Syria,Al Lādhiqīyah,Latakia
M4_5.csv,Turkey,Kocaeli,Korfez
M4_5.csv,Thailand,Nakhon Sawan,Nakhon Sawan
M4_5.csv,Turkey,Ordu,Unye
M4_5.csv,United Kingdom,Barnsley,Barnsley
M4_5.csv,United Kingdom,Staffordshire,Burton upon Trent
M4_5.csv,Russia,Rostovskaya Oblast’,Novoshakhtinsk
M4_5.csv,Russia,Tyva,Kyzyl
M4_5.csv,Tanzania,Kagera,Bukoba
M4_5.csv,Thailand,Nakhon Ratchasima,Nakhon Ratchasima
M4_5.csv,United Kingdom,Aberdeen City,Aberdeen
M4_5.csv,United States,California,Long Beach
M4_5.csv,Tunisia,Béja,Beja
M4_5.csv,Russia,Yaroslavskaya Oblast’,Yaroslavl
M4_5.csv,United States,California,Corona
M4_5.csv,United Kingdom,Bolton,Bolton
M4_5.csv,Russia,Samarskaya Oblast’,Tolyatti
M4_5.csv,United Arab Emirates,Abū Z̧aby,Al `Ayn
M4_5.csv,Spain,Catalonia,Tarrasa
M4_5.csv,Sweden,Västerbotten,Umea
M4_5.csv,Togo,Plateaux,Atakpame
M4_5.csv,United States,California,Milpitas
M4_5.csv,Ukraine,Kharkivs’ka Oblast’,Kharkiv
M4_5.csv,Spain,Basque Country,San Vicente de Baracaldo
M4_5.csv,United Kingdom,St. Helens,Saint Helens
M4_5.csv,Russia,Novosibirskaya Oblast’,Berdsk
M4_5.csv,South Sudan,Jonglei,Bor
M4_5.csv,Turkey,Rize,Rize
M4_5.csv,Russia,Moskovskaya Oblast’,Noginsk
M4_5.csv,Turkey,Osmaniye,Osmaniye
M4_5.csv,United Kingdom,Hampshire,Gosport
M4_5.csv,United States,California,Merced
M4_5.csv,Russia,Tverskaya Oblast’,Tver
M4_5.csv,United Kingdom,Bristol  City of,Bristol
M4_5.csv,United Kingdom,Bracknell Forest,Bracknell
M4_5.csv,Spain,Catalonia,Rubi
M4_5.csv,United States,Arizona,Avondale
M4_5.csv,United States,California,Downey
M4_5.csv,Turkey,Sakarya,Sakarya
M4_5.csv,Russia,Ryazanskaya Oblast’,Ryazan
M4_5.csv,United Kingdom,Cumbria,Carlisle
M4_5.csv,Taiwan,Taichung,Taichung
M4_5.csv,Thailand,Phitsanulok,Phitsanulok
M4_5.csv,Tunisia,Tunis,Le Kram
M4_5.csv,Turkey,İzmir,Menemen
M4_5.csv,Russia,Sakhalinskaya Oblast’,Yuzhno-Sakhalinsk
M4_5.csv,Russia,Vladimirskaya Oblast’,Murom
M4_5.csv,United Kingdom,York,York
M4_5.csv,Turkmenistan,Ahal,Ashgabat
M4_5.csv,Taiwan,Taoyuan,Yangmei
M4_5.csv,Ukraine,Vinnyts’ka Oblast’,Vinnytsia
M4_5.csv,United States,Arizona,Glendale
M4_5.csv,United Kingdom,Bury,Bury
M4_5.csv,United Kingdom,Wandsworth,Wandsworth
M4_5.csv,United Kingdom,Barking and Dagenham,Dagenham
M4_5.csv,Saint Lucia,Castries,Castries
M4_5.csv,Timor-Leste,Díli,Dili
M4_5.csv,Russia,Moskovskaya Oblast’,Zhukovskiy
M4_5.csv,Russia,Tatarstan,Nizhnekamsk
M4_5.csv,Switzerland,Zürich,Winterthur
M4_5.csv,Turkmenistan,Lebap,Turkmenabat
M4_5.csv,South Africa,Mpumalanga,Bethal
M4_5.csv,Turkey,Şanlıurfa,Sanliurfa
M4_5.csv,United Kingdom,Edinburgh  City of,Edinburgh
M4_5.csv,Spain,Andalusia,Sevilla
M4_5.csv,United States,California,Roseville
M4_5.csv,Saudi Arabia,‘Asīr,Abha
M4_5.csv,Russia,Stavropol’skiy Kray,Yessentuki
M4_5.csv,Russia,Sankt-Peterburg,Saint Petersburg
M4_5.csv,Saudi Arabia,Ash Sharqīyah,Hafr al Batin
M4_5.csv,Togo,Plateaux,Kpalime
M4_5.csv,United Kingdom,North Yorkshire,Harrogate
M4_5.csv,United Kingdom,Telford and Wrekin,Telford
M4_5.csv,United Kingdom,Kent,Maidstone
M4_5.csv,United States,California,Modesto
M4_5.csv,United States,California,Oceanside
M4_5.csv,Saudi Arabia,Ash Sharqīyah,Al Khubar
M4_5.csv,Russia,Sakha (Yakutiya),Yakutsk
M4_5.csv,Turkey,Antalya,Alanya
M4_5.csv,Thailand,Samut Prakan,Ban Bang Pu Mai
M4_5.csv,United States,California,Rancho Cucamonga
M4_5.csv,Turkey,Şanlıurfa,Akcakale
M4_5.csv,Saudi Arabia,‘Asīr,Khamis Mushayt
M4_5.csv,South Africa,KwaZulu-Natal,Pietermaritzburg
M4_5.csv,South Africa,Western Cape,Cape Town
M4_5.csv,Ukraine,Dnipropetrovs’ka Oblast’,Kamianske
M4_5.csv,United Kingdom,Bath and North East Somerset,Bath
M4_5.csv,Turkey,Erzurum,Erzurum
M4_5.csv,Turkey,Kocaeli,Golcuk
M4_5.csv,United Kingdom,Redcar and Cleveland,Middlesbrough
M4_5.csv,Tunisia,Kef,El Kef
M4_5.csv,Russia,Moskovskaya Oblast’,Serpukhov
M4_5.csv,United States,California,Baldwin Park
M4_5.csv,Turkey,Ağrı,Patnos
M4_5.csv,Russia,Tatarstan,Almetyevsk
M4_5.csv,South Africa,Eastern Cape,Uitenhage
M4_5.csv,Rwanda,Kigali,Kigali
M4_5.csv,Taiwan,Nantou,Nantou
M4_5.csv,Turkey,Nevşehir,Nevsehir
M4_5.csv,Ukraine,Krym  Avtonomna Respublika,Yevpatoriia
M4_5.csv,United States,California,Davis
M4_5.csv,South Africa,Gauteng,Benoni
M4_5.csv,United Kingdom,Trafford,Sale
M4_5.csv,United States,California,Elk Grove
M4_5.csv,United Kingdom,Glasgow City,Glasgow
M4_5.csv,United States,California,Lynwood
M4_5.csv,Turkey,Ankara,Polatli
M4_5.csv,Spain,Andalusia,San Fernando
M4_5.csv,Saudi Arabia,Ḩā’il,Ha
M4_5.csv,Serbia,Pančevo,Pancevo
M4_5.csv,Senegal,Saint-Louis,Saint-Louis
M4_5.csv,Serbia,Beograd,Zemun
M4_5.csv,Spain,Asturias,Aviles
M4_5.csv,South Sudan,Central Equatoria,Yei
